timestamp,what_is_your_age?,what_is_your_gender?,what_is_your_current_year_of_study?,what_is_your_major_or_field_of_study?,what_is_your_current_gpa_or_average_grade?,how_many_hours_do_you_study_per_week?,how_many_assignments_or_deadlines_do_you_have_each_week?,how_often_do_you_attend_classes?,how_much_academic_pressure_do_you_feel?,how_would_you_rate_your_level_of_social_support?,what_is_your_current_living_situation?,do_you_have_a_part_time_job?,do_you_participate_in_extracurricular_activities?,how_would_you_rate_your_sleep_quality?,how_many_hours_of_sleep_do_you_get_per_night?,how_often_do_you_engage_in_physical_activity?,how_would_you_rate_the_quality_of_your_diet?,how_many_hours_do_you_spend_on_screens_phone_computer_tv_per_day?,how_would_you_rate_your_anxiety_levels?,how_would_you_rate_your_depression_symptoms?,what_coping_mechanisms_do_you_use?,how_would_you_rate_your_current_stress_level?
06-10-2024 08:44,18,Male,1,Law,7,25,4,Never,2,1,Off-Campus,Yes,Yes,5,5,Sometimes,2,6,1,5,Playing Games,2
06-10-2024 08:44,20,Female,4,Law,9,13,11,Rarely,2,2,Off-Campus,No,Yes,3,8,Sometimes,3,0,2,1,Exercise,0
06-10-2024 08:44,30,Female,5,Law,8,18,14,Frequently,4,4,On-Campus,Yes,Yes,4,8,Daily,3,6,2,4,Aggression - punching bag,1
06-10-2024 08:44,28,Female,2,Robotics and Automation,6,29,7,Always,4,3,Off-Campus,Yes,Yes,5,4,Rarely,5,1,1,4,Exercise,3
06-10-2024 08:44,26,Female,5,Core Engineering,6,31,10,Sometimes,2,5,Off-Campus,No,Yes,3,5,Frequently,3,7,4,1,Playing Games,3
06-10-2024 08:44,23,Male,2,Civil Engineering,4,44,13,Always,4,2,With Family,No,Yes,5,5,Rarely,3,8,4,2,Exercise,4
06-10-2024 08:44,30,Male,1,Core Engineering,8,17,13,Rarely,2,4,Off-Campus,No,No,1,7,Frequently,4,8,3,3,Exercise,1
06-10-2024 08:44,23,Female,4,Law,7,27,7,Always,5,1,With Family,Yes,Yes,4,6,Daily,3,1,5,2,Listening to Music,2
06-10-2024 08:44,19,Male,5,BBA General,7,34,3,Sometimes,2,5,On-Campus,Yes,Yes,3,6,Rarely,1,8,2,5,Playing Games,3
06-10-2024 08:44,29,Male,4,BBA General,5,46,7,Always,5,3,On-Campus,Yes,Yes,3,4,Frequently,2,2,3,2,Exercise,4
06-10-2024 08:44,19,Male,3,BBA General,7,25,3,Sometimes,4,3,On-Campus,No,Yes,2,8,Rarely,1,3,3,1,Exercise,1
06-10-2024 08:44,28,Female,5,Civil Engineering,5,47,6,Always,3,1,Off-Campus,No,No,4,4,Frequently,4,9,3,1,Aggression - punching bag,4
06-10-2024 08:44,25,Female,5,Core Engineering,7,19,10,Frequently,2,4,On-Campus,Yes,Yes,2,6,Sometimes,5,3,1,2,Aggression - punching bag,2
06-10-2024 08:44,21,Female,1,Core Engineering,7,33,10,Sometimes,3,5,On-Campus,No,No,5,5,Rarely,3,4,4,5,Playing Games,3
06-10-2024 08:44,19,Male,1,Robotics and Automation,4,47,1,Never,1,5,Off-Campus,No,No,5,4,Rarely,2,0,2,5,Aggression - punching bag,5
06-10-2024 08:44,22,Female,3,Core Engineering,10,8,13,Sometimes,4,1,On-Campus,No,Yes,5,8,Daily,2,5,3,1,Aggression - punching bag,0
06-10-2024 08:44,21,Male,3,Core Engineering,7,23,1,Never,5,1,Off-Campus,No,Yes,5,5,Frequently,1,7,1,3,Playing Games,2
06-10-2024 08:44,19,Male,5,BBA General,8,22,10,Rarely,4,4,Off-Campus,No,No,4,6,Frequently,5,8,5,4,Listening to Music,2
06-10-2024 08:44,20,Male,5,BBA General,5,38,8,Frequently,5,1,With Family,Yes,Yes,5,5,Rarely,2,6,3,4,Listening to Music,3
06-10-2024 08:44,23,Male,2,Civil Engineering,5,42,8,Rarely,5,3,Off-Campus,No,Yes,4,5,Rarely,4,5,4,3,Aggression - punching bag,4
06-10-2024 08:44,18,Male,2,BBA General,7,20,12,Frequently,5,1,On-Campus,Yes,No,2,5,Rarely,3,7,5,2,Listening to Music,2
06-10-2024 08:44,18,Female,1,Law,8,13,0,Always,1,4,Off-Campus,No,Yes,2,7,Daily,5,2,3,2,Exercise,1
06-10-2024 08:44,22,Female,5,Core Engineering,8,15,1,Frequently,3,3,With Family,Yes,No,1,7,Never,5,0,1,1,Exercise,1
06-10-2024 08:44,24,Male,4,Robotics and Automation,6,15,12,Always,2,4,Off-Campus,No,Yes,1,7,Sometimes,2,0,1,1,Sleeping,2
06-10-2024 08:44,30,Male,1,Electronics and Communication,7,26,6,Never,1,5,With Family,Yes,Yes,1,7,Never,2,5,4,5,Exercise,2
06-10-2024 08:44,19,Male,3,Robotics and Automation,6,33,5,Sometimes,3,1,With Family,No,Yes,4,6,Sometimes,3,8,1,3,Exercise,3
06-10-2024 08:44,19,Female,5,Civil Engineering,5,43,6,Frequently,1,1,With Family,No,No,4,4,Never,3,8,1,2,Sleeping,4
06-10-2024 08:44,21,Female,2,Law,8,24,5,Frequently,5,5,On-Campus,Yes,Yes,2,6,Rarely,5,3,5,1,Aggression - punching bag,1
06-10-2024 08:44,19,Male,2,Robotics and Automation,5,40,9,Never,1,1,On-Campus,Yes,No,5,5,Sometimes,3,1,1,4,Sleeping,4
06-10-2024 08:44,20,Female,3,Civil Engineering,6,25,12,Never,2,2,Off-Campus,No,No,5,4,Frequently,5,1,2,2,Sleeping,3
06-10-2024 08:44,20,Female,4,Electronics and Communication,6,32,1,Sometimes,5,3,Off-Campus,Yes,No,1,4,Frequently,4,9,5,5,Aggression - punching bag,3
06-10-2024 08:44,18,Male,4,Core Engineering,4,51,0,Always,5,3,On-Campus,Yes,No,1,4,Rarely,2,7,4,1,Listening to Music,5
06-10-2024 08:44,27,Male,3,Electronics and Communication,7,17,10,Rarely,5,3,On-Campus,Yes,No,3,5,Daily,1,1,2,5,Sleeping,2
06-10-2024 08:44,29,Male,3,Civil Engineering,9,7,9,Frequently,2,2,On-Campus,Yes,No,2,8,Rarely,5,7,5,5,Playing Games,0
06-10-2024 08:44,20,Male,3,Electronics and Communication,3,51,4,Sometimes,1,1,On-Campus,Yes,No,4,4,Frequently,5,5,4,5,Aggression - punching bag,5
06-10-2024 08:44,30,Female,4,Civil Engineering,5,45,5,Always,2,2,Off-Campus,No,No,1,5,Frequently,2,0,1,1,Listening to Music,4
06-10-2024 08:44,30,Female,4,Core Engineering,7,18,7,Sometimes,5,4,Off-Campus,Yes,No,3,7,Frequently,3,8,4,1,Aggression - punching bag,1
06-10-2024 08:44,21,Female,1,Law,7,35,1,Sometimes,2,5,On-Campus,No,Yes,3,6,Rarely,4,7,5,1,Listening to Music,3
06-10-2024 08:44,28,Female,3,Law,8,16,0,Frequently,3,2,On-Campus,No,Yes,1,7,Sometimes,5,2,3,4,Aggression - punching bag,1
06-10-2024 08:44,29,Female,2,Law,9,12,13,Frequently,3,3,On-Campus,No,Yes,1,8,Never,3,7,1,4,Listening to Music,0
06-10-2024 08:44,26,Female,3,Core Engineering,6,32,2,Always,4,1,With Family,No,Yes,3,5,Rarely,4,7,4,5,Sleeping,3
06-10-2024 08:44,22,Female,1,Law,6,29,3,Rarely,1,3,With Family,No,No,5,6,Daily,3,3,5,3,Playing Games,3
06-10-2024 08:44,26,Female,5,Core Engineering,4,51,10,Sometimes,2,5,Off-Campus,No,Yes,3,3,Frequently,3,7,4,1,Playing Games,5
06-10-2024 08:44,25,Female,1,Civil Engineering,7,31,14,Frequently,2,2,With Family,No,No,5,6,Daily,2,1,2,3,Exercise,3
06-10-2024 08:44,26,Female,5,Electronics and Communication,6,27,6,Always,5,1,On-Campus,Yes,No,3,4,Sometimes,2,8,1,5,Playing Games,3
06-10-2024 08:44,27,Male,4,Core Engineering,8,10,8,Frequently,4,3,Off-Campus,Yes,Yes,3,8,Daily,1,7,2,2,Listening to Music,0
06-10-2024 08:44,28,Male,4,Civil Engineering,7,20,3,Frequently,1,3,With Family,Yes,No,1,6,Never,3,2,4,5,Exercise,2
06-10-2024 08:44,20,Female,2,Robotics and Automation,8,18,0,Sometimes,5,2,With Family,Yes,Yes,4,7,Never,5,2,3,3,Exercise,1
06-10-2024 08:44,26,Male,4,Electronics and Communication,5,39,12,Rarely,3,4,Off-Campus,No,No,3,4,Sometimes,2,2,1,3,Aggression - punching bag,4
06-10-2024 08:44,25,Female,2,Law,5,36,12,Always,1,4,Off-Campus,No,No,3,6,Daily,1,2,5,1,Exercise,3
06-10-2024 08:44,20,Female,4,Electronics and Communication,4,52,1,Sometimes,5,3,Off-Campus,Yes,No,1,2,Frequently,4,9,5,5,Aggression - punching bag,5
06-10-2024 08:44,19,Female,3,Law,6,34,13,Frequently,5,4,Off-Campus,Yes,No,4,4,Sometimes,2,7,2,1,Playing Games,3
06-10-2024 08:44,30,Male,4,Robotics and Automation,7,27,9,Always,4,2,With Family,No,Yes,3,6,Sometimes,5,9,3,1,Sleeping,2
06-10-2024 08:44,26,Male,4,Electronics and Communication,8,14,12,Rarely,3,4,Off-Campus,No,No,3,7,Sometimes,2,2,1,3,Aggression - punching bag,1
06-10-2024 08:44,26,Female,2,Robotics and Automation,8,18,3,Never,3,1,On-Campus,No,Yes,1,6,Sometimes,5,4,3,2,Exercise,1
06-10-2024 08:44,26,Female,3,Core Engineering,7,22,2,Always,4,1,With Family,No,Yes,3,6,Rarely,4,7,4,5,Sleeping,2
06-10-2024 08:44,22,Female,5,Civil Engineering,9,10,4,Always,5,3,On-Campus,No,No,2,8,Rarely,1,4,4,3,Listening to Music,0
06-10-2024 08:44,30,Female,1,Law,7,20,0,Always,3,3,On-Campus,Yes,Yes,5,6,Frequently,2,6,2,2,Aggression - punching bag,2
06-10-2024 08:44,27,Female,4,Law,9,13,13,Sometimes,4,5,On-Campus,No,Yes,4,8,Never,3,2,4,5,Listening to Music,1
06-10-2024 08:44,20,Male,3,Law,7,31,3,Never,2,3,With Family,Yes,No,3,5,Frequently,5,9,3,2,Sleeping,3
06-10-2024 08:44,21,Female,3,Robotics and Automation,5,43,4,Always,1,1,With Family,Yes,No,1,5,Sometimes,1,8,2,5,Playing Games,4
06-10-2024 08:44,22,Female,5,BBA General,7,21,12,Frequently,3,4,Off-Campus,Yes,Yes,1,7,Rarely,2,2,4,1,Aggression - punching bag,2
06-10-2024 08:44,20,Female,5,Core Engineering,5,58,9,Frequently,3,2,Off-Campus,Yes,No,5,4,Sometimes,5,4,4,4,Listening to Music,5
06-10-2024 08:44,20,Male,1,Robotics and Automation,6,47,10,Never,5,3,With Family,Yes,Yes,4,3,Rarely,4,5,2,2,Playing Games,4
06-10-2024 08:44,21,Male,4,BBA General,7,16,10,Frequently,1,5,On-Campus,No,No,5,7,Daily,2,1,4,5,Exercise,2
06-10-2024 08:44,20,Female,4,BBA General,6,16,4,Never,5,3,Off-Campus,No,No,1,6,Rarely,3,9,2,5,Exercise,2
06-10-2024 08:44,26,Female,3,Core Engineering,9,10,2,Always,4,1,With Family,No,Yes,3,8,Rarely,4,7,4,5,Sleeping,0
06-10-2024 08:44,28,Female,3,Civil Engineering,8,13,2,Always,1,4,Off-Campus,Yes,Yes,2,8,Rarely,5,8,5,5,Playing Games,1
06-10-2024 08:44,26,Female,1,BBA General,9,6,2,Sometimes,4,3,Off-Campus,Yes,No,3,8,Frequently,1,4,5,5,Listening to Music,0
06-10-2024 08:44,19,Female,5,Law,8,23,13,Rarely,1,3,Off-Campus,Yes,No,1,6,Frequently,5,3,3,3,Sleeping,1
06-10-2024 08:44,24,Male,4,Civil Engineering,6,32,5,Never,3,1,With Family,No,No,5,6,Never,2,9,1,5,Exercise,3
06-10-2024 08:44,28,Female,2,Robotics and Automation,9,8,7,Always,4,3,Off-Campus,Yes,Yes,5,7,Rarely,5,1,1,4,Exercise,0
06-10-2024 08:44,30,Male,3,Electronics and Communication,8,17,3,Frequently,4,2,Off-Campus,No,No,4,5,Rarely,2,4,1,2,Listening to Music,2
06-10-2024 08:44,27,Female,3,Law,10,8,8,Always,3,5,On-Campus,No,No,1,8,Rarely,4,0,2,3,Exercise,0
06-10-2024 08:44,22,Female,4,Law,9,10,10,Frequently,2,1,With Family,No,Yes,2,8,Sometimes,4,1,5,2,Listening to Music,0
06-10-2024 08:44,27,Female,3,BBA General,8,20,3,Always,2,2,Off-Campus,No,Yes,1,5,Daily,2,6,5,4,Sleeping,2
06-10-2024 08:44,20,Female,5,Law,5,49,1,Never,1,5,Off-Campus,Yes,Yes,5,3,Sometimes,1,5,1,5,Aggression - punching bag,4
06-10-2024 08:44,21,Male,1,Core Engineering,8,22,14,Never,2,5,On-Campus,Yes,No,5,5,Daily,1,9,2,3,Exercise,2
06-10-2024 08:44,26,Female,5,Law,7,16,11,Frequently,4,3,With Family,No,No,2,6,Never,3,0,2,1,Listening to Music,2
06-10-2024 08:44,22,Female,5,Civil Engineering,7,24,3,Always,4,2,With Family,Yes,Yes,2,6,Sometimes,1,1,2,4,Playing Games,1
06-10-2024 08:44,22,Female,2,Electronics and Communication,9,9,12,Never,2,3,Off-Campus,No,No,4,7,Rarely,1,5,1,4,Playing Games,0
06-10-2024 08:44,26,Female,1,Core Engineering,6,35,13,Never,1,3,Off-Campus,Yes,Yes,3,6,Daily,1,3,2,1,Sleeping,3
06-10-2024 08:44,30,Male,4,Core Engineering,9,12,12,Frequently,4,3,Off-Campus,No,Yes,3,8,Rarely,5,6,3,2,Sleeping,0
06-10-2024 08:44,19,Female,2,Electronics and Communication,3,52,13,Rarely,3,4,With Family,Yes,Yes,1,3,Frequently,3,8,1,5,Exercise,5
06-10-2024 08:44,30,Female,5,Electronics and Communication,6,19,13,Always,5,3,With Family,No,No,1,6,Sometimes,5,7,5,2,Playing Games,2
06-10-2024 08:44,21,Female,5,Electronics and Communication,4,48,11,Rarely,1,4,On-Campus,No,No,5,2,Frequently,3,8,3,2,Sleeping,5
06-10-2024 08:44,27,Male,1,Electronics and Communication,8,29,14,Never,4,5,On-Campus,No,No,4,5,Frequently,1,8,4,4,Listening to Music,2
06-10-2024 08:44,25,Female,3,Robotics and Automation,9,12,7,Frequently,1,5,Off-Campus,Yes,Yes,5,8,Frequently,1,6,1,2,Listening to Music,0
06-10-2024 08:44,21,Male,1,Robotics and Automation,5,57,13,Always,3,1,On-Campus,Yes,No,2,2,Frequently,4,3,1,2,Playing Games,5
06-10-2024 08:44,20,Female,1,BBA General,6,20,4,Never,3,1,With Family,No,Yes,1,5,Never,5,1,2,3,Playing Games,2
06-10-2024 08:44,30,Female,4,Civil Engineering,5,32,9,Frequently,5,1,With Family,No,No,4,6,Sometimes,3,3,2,2,Playing Games,3
06-10-2024 08:44,28,Female,3,Robotics and Automation,4,58,7,Rarely,3,5,Off-Campus,No,No,5,4,Rarely,5,0,2,5,Listening to Music,5
06-10-2024 08:44,28,Male,5,Electronics and Communication,5,44,4,Rarely,4,4,On-Campus,Yes,Yes,3,4,Rarely,5,8,3,2,Sleeping,4
06-10-2024 08:44,21,Male,5,Core Engineering,6,28,2,Frequently,4,2,Off-Campus,No,Yes,3,4,Frequently,4,3,2,1,Aggression - punching bag,3
06-10-2024 08:44,21,Female,2,Robotics and Automation,4,54,11,Never,3,4,With Family,Yes,No,3,3,Daily,3,4,3,2,Playing Games,5
06-10-2024 08:44,21,Male,4,BBA General,6,26,10,Frequently,1,5,On-Campus,No,No,5,6,Daily,2,1,4,5,Exercise,3
06-10-2024 08:44,19,Female,1,Core Engineering,7,37,11,Rarely,1,5,On-Campus,No,Yes,5,5,Daily,1,0,3,1,Listening to Music,3
06-10-2024 08:44,25,Male,3,BBA General,7,25,12,Never,4,2,On-Campus,Yes,Yes,2,5,Rarely,5,0,2,4,Playing Games,2
06-10-2024 08:44,22,Male,3,Electronics and Communication,4,49,8,Never,3,4,Off-Campus,Yes,Yes,5,3,Daily,2,7,1,4,Listening to Music,5
06-10-2024 08:44,28,Male,1,Law,8,11,7,Sometimes,1,5,With Family,No,Yes,1,8,Rarely,3,7,1,3,Exercise,0
06-10-2024 08:44,23,Female,4,Civil Engineering,8,21,11,Sometimes,5,2,With Family,Yes,No,2,6,Daily,3,2,2,1,Aggression - punching bag,2
06-10-2024 08:44,24,Male,5,Electronics and Communication,4,58,7,Never,4,1,On-Campus,No,No,2,2,Daily,1,6,4,3,Playing Games,5
06-10-2024 08:44,28,Male,5,Core Engineering,4,48,2,Always,1,3,With Family,No,No,3,4,Rarely,3,3,4,4,Exercise,4
06-10-2024 08:44,21,Male,3,Civil Engineering,4,58,0,Frequently,3,1,With Family,Yes,No,5,3,Frequently,5,5,5,4,Listening to Music,5
06-10-2024 08:44,19,Male,2,Electronics and Communication,4,56,8,Sometimes,2,5,On-Campus,Yes,No,4,3,Daily,3,8,4,5,Aggression - punching bag,5
06-10-2024 08:44,20,Male,2,BBA General,3,56,2,Always,2,1,Off-Campus,Yes,No,1,3,Sometimes,2,0,1,5,Playing Games,5
06-10-2024 08:44,21,Female,1,BBA General,5,49,13,Always,2,3,On-Campus,Yes,No,2,2,Never,4,5,3,3,Aggression - punching bag,5
06-10-2024 08:44,22,Male,3,Robotics and Automation,8,8,14,Sometimes,3,5,With Family,Yes,Yes,2,8,Never,3,8,2,3,Aggression - punching bag,0
06-10-2024 08:44,27,Female,2,Core Engineering,7,33,11,Rarely,3,1,Off-Campus,No,No,5,5,Daily,5,1,3,3,Aggression - punching bag,3
06-10-2024 08:44,23,Male,3,Core Engineering,5,40,0,Always,1,5,On-Campus,No,Yes,4,4,Never,2,0,3,5,Listening to Music,4
06-10-2024 08:44,27,Female,5,Electronics and Communication,6,29,12,Never,2,1,On-Campus,Yes,Yes,3,4,Sometimes,3,3,3,5,Aggression - punching bag,3
06-10-2024 08:44,25,Female,5,Electronics and Communication,7,17,7,Always,4,5,With Family,No,Yes,3,7,Frequently,1,8,5,1,Sleeping,1
06-10-2024 08:44,28,Male,4,Robotics and Automation,5,49,5,Always,3,2,On-Campus,Yes,No,2,4,Rarely,2,6,5,1,Playing Games,4
06-10-2024 08:44,30,Female,1,Civil Engineering,5,48,10,Sometimes,1,5,With Family,No,No,2,5,Never,4,4,1,4,Aggression - punching bag,4
06-10-2024 08:44,30,Female,5,Robotics and Automation,7,29,4,Sometimes,4,1,On-Campus,No,No,4,6,Sometimes,2,2,4,4,Sleeping,2
06-10-2024 08:44,30,Female,2,Robotics and Automation,6,33,7,Rarely,4,4,Off-Campus,Yes,Yes,5,5,Daily,3,3,3,3,Playing Games,3
06-10-2024 08:44,18,Male,5,Law,6,24,9,Rarely,2,4,Off-Campus,Yes,No,3,6,Never,1,2,5,4,Sleeping,2
06-10-2024 08:44,23,Male,5,Civil Engineering,6,29,9,Frequently,3,3,Off-Campus,No,Yes,5,5,Sometimes,2,9,2,1,Sleeping,3
06-10-2024 08:44,20,Female,4,Civil Engineering,8,24,1,Frequently,3,1,On-Campus,Yes,No,4,6,Rarely,5,5,4,2,Playing Games,1
06-10-2024 08:44,28,Male,2,Robotics and Automation,9,11,11,Never,2,5,On-Campus,No,Yes,1,8,Sometimes,2,9,3,3,Aggression - punching bag,0
06-10-2024 08:44,27,Female,5,Civil Engineering,8,18,12,Never,5,1,Off-Campus,Yes,No,3,8,Sometimes,3,5,4,4,Listening to Music,1
06-10-2024 08:44,20,Female,4,BBA General,7,24,11,Rarely,1,4,Off-Campus,No,Yes,3,7,Rarely,5,2,5,3,Sleeping,2
06-10-2024 08:44,21,Female,2,Robotics and Automation,6,34,11,Never,3,4,With Family,Yes,No,3,5,Daily,3,4,3,2,Playing Games,3
06-10-2024 08:44,22,Female,3,Core Engineering,5,42,0,Sometimes,5,2,Off-Campus,Yes,Yes,4,3,Never,5,5,4,2,Playing Games,4
06-10-2024 08:44,28,Male,5,Electronics and Communication,7,24,4,Rarely,4,4,On-Campus,Yes,Yes,3,6,Rarely,5,8,3,2,Sleeping,2
06-10-2024 08:44,18,Female,4,Law,8,12,0,Never,1,4,On-Campus,Yes,No,2,8,Sometimes,3,7,2,1,Exercise,0
06-10-2024 08:44,24,Female,2,Law,8,10,3,Always,5,5,On-Campus,Yes,No,4,8,Rarely,3,5,5,1,Playing Games,0
06-10-2024 08:44,19,Male,4,BBA General,8,6,0,Always,1,5,Off-Campus,Yes,No,3,8,Sometimes,4,2,2,5,Playing Games,0
06-10-2024 08:44,24,Male,4,BBA General,4,38,8,Sometimes,5,5,On-Campus,No,Yes,5,3,Daily,5,1,5,5,Listening to Music,4
06-10-2024 08:44,21,Female,3,BBA General,7,24,7,Never,5,3,With Family,Yes,No,3,7,Rarely,1,8,2,5,Exercise,2
06-10-2024 08:44,26,Male,5,Robotics and Automation,5,37,10,Never,2,1,On-Campus,No,Yes,1,5,Daily,2,4,5,5,Aggression - punching bag,4
06-10-2024 08:44,20,Female,5,BBA General,5,45,7,Sometimes,3,4,On-Campus,No,No,4,3,Never,3,4,5,1,Sleeping,4
06-10-2024 08:44,30,Male,1,Civil Engineering,7,19,1,Never,2,2,With Family,Yes,Yes,4,6,Frequently,1,6,5,4,Sleeping,2
06-10-2024 08:44,28,Female,5,Electronics and Communication,6,21,8,Sometimes,2,5,With Family,No,Yes,3,6,Daily,3,4,4,4,Playing Games,2
06-10-2024 08:44,19,Male,4,Civil Engineering,5,37,5,Frequently,2,4,With Family,No,No,3,3,Never,4,3,1,2,Listening to Music,4
06-10-2024 08:44,26,Male,4,BBA General,9,12,3,Always,2,3,Off-Campus,No,Yes,2,8,Never,4,9,4,4,Playing Games,0
06-10-2024 08:44,30,Female,4,Electronics and Communication,6,44,5,Never,2,5,On-Campus,Yes,Yes,5,4,Never,5,9,5,1,Playing Games,4
06-10-2024 08:44,23,Female,4,Robotics and Automation,5,28,3,Sometimes,2,2,On-Campus,Yes,No,1,5,Daily,3,0,5,1,Listening to Music,3
06-10-2024 08:44,27,Female,5,Law,7,17,6,Never,3,4,Off-Campus,Yes,Yes,4,8,Never,3,2,1,1,Playing Games,1
06-10-2024 08:44,30,Female,2,BBA General,7,24,14,Sometimes,3,4,On-Campus,No,Yes,5,7,Rarely,4,4,1,1,Exercise,1
06-10-2024 08:44,24,Female,3,Civil Engineering,8,7,3,Never,2,1,On-Campus,No,No,1,8,Rarely,4,5,5,4,Playing Games,0
06-10-2024 08:44,18,Female,1,BBA General,5,36,5,Frequently,1,5,Off-Campus,Yes,No,3,4,Rarely,4,1,2,4,Listening to Music,3
06-10-2024 08:44,26,Female,4,Robotics and Automation,8,21,5,Always,2,5,With Family,No,Yes,4,7,Never,2,5,5,5,Aggression - punching bag,1
06-10-2024 08:44,22,Male,2,Core Engineering,8,13,0,Never,2,5,Off-Campus,Yes,No,4,8,Daily,4,4,3,1,Sleeping,0
06-10-2024 08:44,22,Female,2,Electronics and Communication,5,52,12,Never,2,3,Off-Campus,No,No,4,2,Rarely,1,5,1,4,Playing Games,5
06-10-2024 08:44,28,Male,4,Civil Engineering,7,37,1,Never,1,4,With Family,No,Yes,2,6,Frequently,2,8,5,3,Playing Games,3
06-10-2024 08:44,29,Female,2,Core Engineering,10,11,7,Never,2,3,On-Campus,Yes,No,2,8,Rarely,4,3,2,5,Playing Games,0
06-10-2024 08:44,27,Male,3,Core Engineering,9,9,4,Frequently,1,1,On-Campus,Yes,No,3,7,Daily,2,5,4,3,Listening to Music,0
06-10-2024 08:44,26,Female,3,Electronics and Communication,9,12,7,Rarely,1,2,With Family,Yes,Yes,3,8,Frequently,1,8,2,1,Listening to Music,0
06-10-2024 08:44,26,Female,3,Electronics and Communication,7,26,7,Rarely,1,2,With Family,Yes,Yes,3,7,Frequently,1,8,2,1,Listening to Music,2
06-10-2024 08:44,26,Male,5,Core Engineering,6,42,0,Sometimes,4,1,On-Campus,Yes,No,2,4,Frequently,1,4,2,3,Playing Games,4
06-10-2024 08:44,21,Male,3,Core Engineering,8,10,14,Always,2,1,On-Campus,Yes,No,3,7,Rarely,2,1,2,2,Aggression - punching bag,1
06-10-2024 08:44,27,Male,2,Core Engineering,7,24,13,Never,3,5,On-Campus,No,Yes,2,6,Frequently,1,9,5,3,Exercise,2
06-10-2024 08:44,19,Female,2,Electronics and Communication,4,42,13,Rarely,3,4,With Family,Yes,Yes,1,4,Frequently,3,8,1,5,Exercise,4
06-10-2024 08:44,21,Female,3,Robotics and Automation,5,48,1,Never,1,3,Off-Campus,No,Yes,1,2,Rarely,3,5,5,4,Sleeping,5
06-10-2024 08:44,21,Female,2,Electronics and Communication,9,11,8,Always,4,5,With Family,No,No,2,8,Frequently,1,3,5,1,Sleeping,0
06-10-2024 08:44,22,Male,1,Law,3,51,13,Sometimes,3,2,With Family,Yes,No,5,2,Sometimes,1,3,4,2,Listening to Music,5
06-10-2024 08:44,29,Female,1,Electronics and Communication,7,22,1,Never,1,5,Off-Campus,Yes,Yes,3,6,Daily,5,5,5,3,Listening to Music,2
06-10-2024 08:44,26,Male,4,Robotics and Automation,4,55,9,Rarely,3,2,On-Campus,Yes,Yes,4,4,Rarely,3,3,4,5,Aggression - punching bag,5
06-10-2024 08:44,24,Female,1,Robotics and Automation,5,47,8,Never,2,3,Off-Campus,No,No,3,5,Sometimes,1,9,4,5,Listening to Music,4
06-10-2024 08:44,21,Male,5,Electronics and Communication,5,36,6,Never,4,5,On-Campus,No,No,3,5,Never,4,5,4,1,Sleeping,3
06-10-2024 08:44,23,Male,1,BBA General,8,10,1,Frequently,5,4,On-Campus,No,No,4,8,Rarely,4,6,5,5,Aggression - punching bag,0
06-10-2024 08:44,29,Male,4,Civil Engineering,8,16,7,Rarely,5,5,On-Campus,No,No,1,7,Daily,4,4,5,5,Sleeping,1
06-10-2024 08:44,28,Male,5,BBA General,6,26,5,Never,3,5,With Family,Yes,No,3,4,Daily,4,8,5,5,Aggression - punching bag,3
06-10-2024 08:44,28,Male,5,Law,4,47,14,Always,4,4,Off-Campus,Yes,No,3,2,Sometimes,2,3,4,3,Aggression - punching bag,5
06-10-2024 08:44,21,Male,4,Robotics and Automation,8,15,5,Sometimes,2,3,Off-Campus,No,Yes,3,7,Rarely,4,3,1,2,Sleeping,2
06-10-2024 08:44,29,Male,3,Core Engineering,4,54,2,Rarely,5,4,On-Campus,No,Yes,2,3,Sometimes,3,1,3,4,Exercise,5
06-10-2024 08:44,24,Male,3,Robotics and Automation,5,49,9,Sometimes,4,2,With Family,Yes,No,5,2,Sometimes,1,3,2,5,Aggression - punching bag,5
06-10-2024 08:44,29,Male,2,Core Engineering,7,24,13,Always,1,3,Off-Campus,No,Yes,2,7,Sometimes,5,6,1,5,Aggression - punching bag,2
06-10-2024 08:44,27,Female,4,Electronics and Communication,6,28,13,Sometimes,5,1,With Family,No,Yes,3,4,Never,3,0,4,3,Exercise,3
06-10-2024 08:44,22,Female,4,BBA General,7,29,9,Always,4,2,With Family,No,Yes,4,5,Frequently,1,7,1,4,Playing Games,2
06-10-2024 08:44,19,Female,3,Civil Engineering,6,25,5,Always,2,2,With Family,No,No,3,5,Never,5,7,5,3,Exercise,3
06-10-2024 08:44,19,Male,3,BBA General,6,30,3,Sometimes,4,3,On-Campus,No,Yes,2,7,Rarely,1,3,3,1,Exercise,2
06-10-2024 08:44,22,Female,5,BBA General,5,54,10,Rarely,4,5,Off-Campus,Yes,Yes,5,3,Never,5,0,2,3,Playing Games,5
06-10-2024 08:44,28,Female,5,Civil Engineering,9,7,0,Never,5,4,With Family,No,Yes,2,8,Daily,2,2,4,3,Playing Games,0
06-10-2024 08:44,23,Male,5,Robotics and Automation,8,16,6,Sometimes,1,5,With Family,Yes,No,4,6,Sometimes,2,9,3,1,Playing Games,1
06-10-2024 08:44,22,Male,4,Robotics and Automation,3,57,5,Rarely,1,3,With Family,No,Yes,4,4,Sometimes,5,6,1,5,Exercise,5
